"Time","Z"
1773211371940,-1614892
1773211371950,-1477786
1773211371960,-1330423
1773211371970,-1184339
1773211371980,-1032853
1773211371990,-884757
1773211372000,-728285
1773211372010,-575621
1773211372020,-416813
1773211372030,-262968
1773211372040,-105683
1773211372050,46062
1773211372060,206102
1773211372070,362489
1773211372080,522059
1773211372090,674778
1773211372100,829979
1773211372110,978547
1773211372120,1133331
1773211372130,1282032
1773211372140,1433783
1773211372150,1574763
1773211372160,1713204
1773211372170,1844899
1773211372180,1981601
1773211372190,2111282
1773211372200,2242148
1773211372210,2361418
1773211372220,2481192
1773211372230,2590551
1773211372240,2697515
1773211372250,2794440
1773211372260,2891253
1773211372270,2976703
1773211372280,3059929
1773211372290,3133917
1773211372300,3210237
1773211372310,3276163
1773211372320,3337411
1773211372330,3387281
1773211372340,3435258
1773211372350,3472255
1773211372360,3508569
1773211372370,3533877
1773211372380,3556303
1773211372390,3558456
1773211372400,3559246
1773211372410,3560006
1773211372420,3567110
1773211372430,3558602
1773211372440,3542937
1773211372450,3501472
1773211372460,3455484
1773211372470,3413512
1773211372480,3381496
1773211372490,3331918
1773211372500,3277382
1773211372510,3208982
1773211372520,3140471
1773211372530,3061622
1773211372540,2983149
1773211372550,2893692
1773211372560,2800812
1773211372570,2697386
1773211372580,2593747
1773211372590,2480361
1773211372600,2366496
1773211372610,2242927
1773211372620,2119599
1773211372630,1987458
1773211372640,1856020
1773211372650,1719689
1773211372660,1587143
1773211372670,1443884
1773211372680,1299249
1773211372690,1146192
1773211372700,998557
1773211372710,844622
1773211372720,690824
1773211372730,528774
1773211372740,372554
1773211372750,214027
1773211372760,64443
1773211372770,-90970
1773211372780,-244601
1773211372790,-404343
1773211372800,-557443
1773211372810,-712783
1773211372820,-860138
1773211372830,-1012719
1773211372840,-1159455
1773211372850,-1312851
1773211372860,-1463168
1773211372870,-1615587
1773211372880,-1757943
1773211372890,-1898049
1773211372900,-2025376
1773211372910,-2154149
1773211372920,-2274063
1773211372930,-2395398
1773211372940,-2508690
1773211372950,-2621765
1773211372960,-2723119
1773211372970,-2823790
1773211372980,-2914518
1773211372990,-3003025
1773211373000,-3080245
1773211373010,-3156827
1773211373020,-3224892
1773211373030,-3291369
1773211373040,-3343753
1773211373050,-3392948
1773211373060,-3429494
1773211373070,-3467503
1773211373080,-3494478
1773211373090,-3521808
1773211373100,-3539712
1773211373110,-3548578
1773211373120,-3545576
1773211373130,-3546217
1773211373140,-3533936
1773211373150,-3519698
1773211373160,-3491032
1773211373170,-3460402
1773211373180,-3425740
1773211373190,-3387746
1773211373200,-3330769
1773211373210,-3272271
1773211373220,-3204432
1773211373230,-3139486
1773211373240,-3064242
1773211373250,-2987395
1773211373260,-2899812
1773211373270,-2807810
1773211373280,-2705403
1773211373290,-2605417
1773211373300,-2494308
1773211373310,-2382809
1773211373320,-2260226
1773211373330,-2137900
1773211373340,-2007645
1773211373350,-1879163
1773211373360,-1742710
1773211373370,-1610012
1773211373380,-1467106
1773211373390,-1323943
1773211373400,-1171722
1773211373410,-1022072
1773211373420,-866641
1773211373430,-716959
1773211373440,-560341
1773211373450,-404348
1773211373460,-242770
1773211373470,-88411
1773211373480,67150
1773211373490,219004
1773211373500,376533
1773211373510,531612
1773211373520,692431
1773211373530,844762
1773211373540,1000010
1773211373550,1150926
1773211373560,1304775
1773211373570,1450375
1773211373580,1596556
1773211373590,1729339
1773211373600,1865685
1773211373610,1997793
1773211373620,2133215
1773211373630,2258261
1773211373640,2379600
1773211373650,2490767
1773211373660,2603876
1773211373670,2707409
1773211373680,2810156
1773211373690,2902300
1773211373700,2993099
1773211373710,3071428
1773211373720,3147631
1773211373730,3215683
1773211373740,3284556
1773211373750,3340738
1773211373760,3394930
1773211373770,3436871
1773211373780,3478431
1773211373790,3508722
1773211373800,3538333
1773211373810,3555011
1773211373820,3565328
1773211373830,3567817
1773211373840,3574379
1773211373850,3569538
1773211373860,3555727
1773211373870,3523592
1773211373880,3489124
1773211373890,3449469
1773211373900,3418435
1773211373910,3377854
1773211373920,3326646
1773211373930,3262358
1773211373940,3196267
1773211373950,3122676
