"Time","Z"
1773211372720,-348060
1773211372730,-185526
1773211372740,-24458
1773211372750,133255
1773211372760,293535
1773211372770,455546
1773211372780,620476
1773211372790,780809
1773211372800,938097
1773211372810,1091733
1773211372820,1248952
1773211372830,1404267
1773211372840,1564748
1773211372850,1723150
1773211372860,1877643
1773211372870,2024002
1773211372880,2164128
1773211372890,2295410
1773211372900,2424167
1773211372910,2546911
1773211372920,2667195
1773211372930,2782441
1773211372940,2892978
1773211372950,2994063
1773211372960,3090500
1773211372970,3180075
1773211372980,3263413
1773211372990,3337491
1773211373000,3408777
1773211373010,3473353
1773211373020,3531333
1773211373030,3578226
1773211373040,3617846
1773211373050,3648697
1773211373060,3677833
1773211373070,3698586
1773211373080,3717700
1773211373090,3726578
1773211373100,3723104
1773211373110,3714569
1773211373120,3704252
1773211373130,3683624
1773211373140,3657596
1773211373150,3619349
1773211373160,3579475
1773211373170,3537557
1773211373180,3484921
1773211373190,3418599
1773211373200,3348551
1773211373210,3273246
1773211373220,3197314
1773211373230,3113616
1773211373240,3025256
1773211373250,2928377
1773211373260,2824303
1773211373270,2714795
1773211373280,2604044
1773211373290,2484882
1773211373300,2361350
1773211373310,2231301
1773211373320,2098809
1773211373330,1961903
1773211373340,1822638
1773211373350,1681025
1773211373360,1538142
1773211373370,1388744
1773211373380,1236027
1773211373390,1077643
1773211373400,918020
1773211373410,758205
1773211373420,600143
1773211373430,437203
1773211373440,272438
1773211373450,105851
1773211373460,-55366
1773211373470,-214691
1773211373480,-374517
1773211373490,-537967
1773211373500,-702839
1773211373510,-866390
1773211373520,-1025846
1773211373530,-1186376
1773211373540,-1344293
1773211373550,-1500611
1773211373560,-1652045
1773211373570,-1797050
1773211373580,-1935397
1773211373590,-2074328
1773211373600,-2210340
1773211373610,-2344611
1773211373620,-2469799
1773211373630,-2588310
1773211373640,-2700230
1773211373650,-2809422
1773211373660,-2911958
1773211373670,-3009296
1773211373680,-3099482
1773211373690,-3182960
1773211373700,-3256671
1773211373710,-3325897
1773211373720,-3390605
1773211373730,-3450584
1773211373740,-3501115
1773211373750,-3545064
1773211373760,-3581138
1773211373770,-3613436
1773211373780,-3637230
1773211373790,-3656383
1773211373800,-3664110
1773211373810,-3663673
1773211373820,-3661564
1773211373830,-3658714
1773211373840,-3644594
1773211373850,-3617182
1773211373860,-3576087
1773211373870,-3532301
1773211373880,-3488539
1773211373890,-3449640
1773211373900,-3398589
1773211373910,-3335349
1773211373920,-3264145
1773211373930,-3187850
1773211373940,-3107283
1773211373950,-3022817
1773211373960,-2931387
1773211373970,-2834109
1773211373980,-2728627
1773211373990,-2621878
1773211374000,-2509847
1773211374010,-2392508
1773211374020,-2264854
1773211374030,-2132465
1773211374040,-1997584
1773211374050,-1861662
1773211374060,-1722120
1773211374070,-1581526
1773211374080,-1435465
1773211374090,-1283883
1773211374100,-1128769
1773211374110,-976523
1773211374120,-821839
1773211374130,-663568
1773211374140,-497859
1773211374150,-331854
1773211374160,-167657
1773211374170,-7222
1773211374180,153848
1773211374190,315644
1773211374200,480571
1773211374210,642966
1773211374220,804534
1773211374230,962342
1773211374240,1120549
1773211374250,1279926
1773211374260,1438258
1773211374270,1592507
1773211374280,1743339
1773211374290,1888786
1773211374300,2034569
1773211374310,2173666
1773211374320,2307768
1773211374330,2436474
1773211374340,2561295
1773211374350,2681029
1773211374360,2797670
1773211374370,2906308
1773211374380,3008255
1773211374390,3101870
1773211374400,3190394
1773211374410,3269662
1773211374420,3343435
1773211374430,3414534
1773211374440,3480673
1773211374450,3537311
1773211374460,3584186
1773211374470,3621510
1773211374480,3655249
1773211374490,3683835
1773211374500,3705957
1773211374510,3720623
